2323.596	39.46	0.08	3.30	0.03	0.18	0.01	0.2	5	0.0	4
2323.656	39.32	0.09	3.46	0.04	0.19	0.01	0.2	5	0.0	4
2323.759	39.40	0.08	3.17	0.03	0.19	0.01	0.2	5	0.0	4
2323.903	39.43	0.08	3.22	0.05	0.16	0.01	0.2	5	0.5	4
2323.963	39.35	0.08	3.16	0.04	0.18	0.01	0.2	5	0.5	4
2324.066	39.36	0.09	3.49	0.07	0.17	0.01	0.3	5	0.5	4
2324.210	39.23	0.09	3.62	0.16	0.31	0.05	1.4	5	1.0	4
2324.270	39.29	0.10	4.02	0.24	0.45	0.11	2.7	5	1.0	4
2324.373	39.41	0.10	4.01	0.27	0.55	0.15	3.7	5	1.0	4
2324.517	39.34	0.11	4.41	0.33	0.69	0.22	5.1	5	1.5	4
2324.577	39.38	0.11	4.33	0.40	0.78	0.31	7.2	5	1.5	4
2324.680	39.32	0.12	4.55	0.46	0.89	0.41	9.0	5	1.5	4
2324.824	39.34	0.12	4.66	0.51	0.97	0.50	10.6	5	2.0	4
2324.884	39.35	0.13	4.97	0.59	1.05	0.62	12.5	5	2.0	4
2324.987	39.34	0.14	5.39	0.65	1.15	0.74	13.8	5	2.0	4
2325.131	39.52	0.14	5.49	0.71	1.27	0.90	16.4	5	2.5	4
2325.191	39.49	0.15	5.87	0.82	1.38	1.14	19.4	5	2.5	4
2325.294	39.37	0.15	5.86	0.91	1.47	1.33	22.8	5	2.5	4
2325.438	39.20	0.16	6.17	0.94	1.55	1.46	23.6	5	3.0	4
2325.498	39.20	0.16	6.25	1.00	1.65	1.64	26.3	5	3.0	4
2325.601	39.20	0.17	6.65	1.05	1.76	1.85	27.9	5	3.0	4
2325.745	39.30	0.17	6.74	1.11	1.82	2.02	30.0	5	3.5	4
2325.805	39.23	0.19	7.42	1.16	1.91	2.22	30.0	5	3.5	4
2325.908	39.13	0.20	7.69	1.23	1.98	2.43	31.6	5	3.5	4
2326.052	39.20	0.20	7.90	1.23	2.04	2.51	31.8	5	3.5	4
2326.112	39.11	0.21	8.31	1.32	2.13	2.81	33.8	5	4.0	4
2326.215	39.07	0.22	8.61	1.33	2.25	2.98	34.7	5	4.0	4
2326.359	39.17	0.24	9.23	1.37	2.30	3.15	34.2	5	4.0	4
2326.419	39.25	0.24	9.35	1.44	2.37	3.40	36.4	5	4.5	4
2326.522	39.18	0.24	9.25	1.49	2.44	3.65	39.5	5	4.5	4
2326.666	39.19	0.24	9.54	1.53	2.51	3.84	40.2	5	4.5	4
2326.726	39.13	0.25	9.94	1.56	2.56	3.98	40.0	5	5.0	4
2326.829	39.08	0.27	10.46	1.61	2.64	4.27	40.8	5	5.0	4
2326.973	39.04	0.27	10.60	1.61	2.73	4.39	41.4	5	5.0	4
2327.033	38.99	0.28	11.02	1.66	2.78	4.62	41.9	5	5.5	4
2327.136	39.07	0.30	11.56	1.73	2.87	4.97	43.0	5	5.5	4
2327.280	39.13	0.30	11.61	1.80	2.98	5.38	46.3	5	5.5	4
2327.340	39.08	0.31	12.11	1.83	3.05	5.57	46.0	5	6.0	4
2327.443	38.96	0.32	12.61	1.93	3.19	6.15	48.7	5	6.0	4
2327.587	38.88	0.34	13.41	1.98	3.29	6.51	48.6	5	6.0	4
2327.647	38.90	0.35	13.81	2.00	3.34	6.69	48.4	5	6.5	4
2327.750	38.73	0.38	14.65	2.11	3.50	7.37	50.3	5	6.5	4
2327.894	38.87	0.38	14.95	2.14	3.55	7.59	50.8	5	6.5	4
2327.954	38.85	0.39	15.23	2.15	3.57	7.70	50.5	5	7.0	4
2328.057	38.89	0.41	15.97	2.30	3.62	8.31	52.0	5	7.0	4
2328.201	38.94	0.44	17.15	2.35	3.71	8.70	50.7	5	7.0	4
