1321.975	32.20	1.81	58.42	3.10	5.99	18.55	31.8	3	21.2	2
1322.120	18.08	3.85	69.60	4.18	8.05	33.65	48.3	3	33.7	2
1322.180	13.19	4.30	56.76	3.95	6.96	27.53	48.5	3	46.2	2
1322.284	8.02	4.65	37.33	3.46	5.38	18.60	49.8	3	58.7	2
1322.429	10.12	4.17	42.21	3.75	5.78	21.70	51.4	3	28.9	2
1322.489	12.91	3.79	48.91	4.26	6.61	28.18	57.6	3	28.9	2
1322.593	7.65	4.41	33.75	3.29	5.02	16.52	48.9	3	56.5	2
1322.738	26.04	2.79	72.75	4.43	7.48	33.11	45.5	3	15.0	2
1322.798	29.09	2.70	78.56	4.66	9.09	42.34	53.9	3	18.5	2
1322.902	29.69	2.90	86.21	4.80	10.76	51.67	59.9	3	15.0	2
1323.047	28.95	2.96	85.60	4.41	10.64	46.88	54.8	3	33.7	2
1323.108	20.51	3.80	77.98	4.02	9.70	39.00	50.0	3	33.7	2
1323.212	17.87	3.67	65.67	3.90	9.30	36.32	55.3	3	24.3	2
1323.357	27.19	2.82	76.77	4.24	10.26	43.51	56.7	3	15.0	2
1323.418	30.25	2.66	80.55	4.38	10.73	47.05	58.4	3	28.3	2
1323.522	20.08	3.54	71.16	4.03	9.85	39.64	55.7	3	28.3	2
1323.667	13.60	4.41	60.02	3.83	9.04	34.66	57.7	3	18.5	2
1323.727	18.07	3.89	70.28	4.10	9.78	40.11	57.1	3	20.6	2
1323.831	23.51	3.35	78.76	4.39	10.72	47.03	59.7	3	18.5	2
1323.976	29.41	2.92	85.96	4.59	11.36	52.13	60.7	3	15.0	2
1324.037	31.94	2.65	84.64	4.53	11.28	51.16	60.4	3	15.0	2
1324.141	27.48	2.89	79.44	4.39	10.96	48.13	60.6	3	21.0	2
1324.286	29.77	2.88	85.63	4.60	11.41	52.51	61.3	3	16.9	2
1324.347	30.34	2.87	87.08	4.63	11.57	53.57	61.5	3	20.0	2
1324.451	27.00	3.06	82.53	4.51	11.29	50.99	61.8	3	16.9	2
1324.596	29.45	2.99	88.17	4.67	11.78	54.94	62.3	3	18.6	2
1324.657	29.19	3.03	88.41	4.67	11.80	55.16	62.4	3	18.6	2
1324.761	29.21	3.04	88.76	4.68	11.81	55.28	62.3	3	18.4	2
1324.906	29.45	3.04	89.40	4.68	11.85	55.48	62.1	3	18.3	2
1324.967	29.59	3.03	89.81	4.70	11.86	55.78	62.1	3	18.3	2
1325.071	29.85	3.02	90.01	4.71	11.89	56.04	62.3	3	18.1	2
1325.216	30.20	2.99	90.24	4.77	11.89	56.74	62.9	3	18.0	2
1325.277	30.25	2.99	90.41	4.77	11.88	56.68	62.7	3	18.1	2
1325.381	30.26	3.00	90.78	4.75	11.87	56.38	62.1	3	18.2	2
1325.526	30.21	2.99	90.45	4.77	11.85	56.55	62.5	3	18.1	2
