195.118	15.26	2.66	40.55	5.76	5.08	29.31	72.3	2	31.5
195.517	15.80	2.41	38.08	5.63	4.93	27.80	73.0	2	30.5
195.916	12.58	3.29	41.43	5.77	5.10	29.43	71.0	2	38.0
196.315	14.85	2.76	40.92	5.84	5.16	30.14	73.6	2	33.0
196.714	15.60	2.55	39.82	5.73	5.02	28.76	72.2	2	30.5
197.113	16.02	2.25	36.01	5.50	4.80	26.36	73.2	2	30.0
197.512	13.50	3.14	42.41	5.86	5.15	30.18	71.2	2	33.5
197.911	15.15	2.73	41.39	5.87	5.12	30.06	72.6	2	32.5
198.310	14.09	3.04	42.80	5.92	5.22	30.91	72.2	2	33.0
198.709	15.36	2.61	40.03	5.75	5.03	28.93	72.3	2	31.5
199.108	15.89	2.34	37.22	5.60	4.92	27.56	74.0	2	30.0
199.507	13.64	3.14	42.88	5.87	5.16	30.32	70.7	2	33.5
199.906	14.99	2.72	40.81	5.83	5.15	30.01	73.5	2	32.0
200.305	15.52	2.57	39.84	5.74	5.02	28.81	72.3	2	33.5
200.704	14.25	3.00	42.78	5.90	5.21	30.73	71.8	2	33.5
201.103	14.94	2.74	40.92	5.85	5.12	29.94	73.2	2	32.5
201.502	13.24	3.20	42.36	5.87	5.14	30.14	71.2	2	37.5
201.901	14.46	2.95	42.59	5.94	5.22	31.01	72.8	2	33.0
202.300	15.14	2.71	41.10	5.82	5.14	29.91	72.8	2	32.5
202.699	12.44	3.32	41.28	5.84	5.16	30.15	73.0	2	36.5
203.098	14.76	2.84	41.86	5.87	5.16	30.30	72.4	2	32.5
203.497	13.14	3.24	42.50	5.89	5.20	30.60	72.0	2	35.5
203.896	14.72	2.89	42.50	5.91	5.21	30.79	72.4	2	33.0
204.295	14.86	2.81	41.76	5.86	5.20	30.44	72.9	2	33.0
204.694	14.73	2.83	41.68	5.87	5.19	30.45	73.1	2	32.0
205.093	15.13	2.76	41.68	5.81	5.14	29.90	71.7	2	33.5
205.492	14.71	2.90	42.65	5.91	5.21	30.78	72.2	2	33.5
205.891	13.51	3.15	42.57	5.89	5.21	30.72	72.2	2	33.5
206.290	13.89	3.05	42.43	5.92	5.20	30.79	72.6	2	36.5
206.689	14.86	2.86	42.52	5.86	5.14	30.15	70.9	2	33.5
207.088	14.02	3.08	43.16	5.88	5.23	30.77	71.3	2	37.5
207.487	13.86	3.11	43.09	5.92	5.23	30.96	71.8	2	34.0
207.886	15.05	2.81	42.24	5.88	5.17	30.38	71.9	2	33.0
208.285	14.90	2.80	41.76	5.86	5.15	30.20	72.3	2	35.5
208.684	14.42	2.97	42.82	5.89	5.20	30.61	71.5	2	33.0
209.083	14.27	3.01	42.96	5.93	5.23	31.00	72.2	2	33.5
209.482	15.15	2.74	41.50	5.85	5.15	30.14	72.6	2	32.5
209.881	15.63	2.61	40.72	5.75	5.07	29.20	71.7	2	31.0
210.280	15.86	2.37	37.60	5.59	4.94	27.65	73.5	2	30.5
210.679	16.28	2.25	36.57	5.51	4.81	26.46	72.4	2	29.0
211.078	15.50	2.52	39.00	5.70	4.96	28.26	72.5	2	35.0
211.477	14.02	3.08	43.17	5.91	5.18	30.62	70.9	2	33.5
211.876	15.03	2.73	41.04	5.83	5.19	30.22	73.6	2	32.0
212.275	15.33	2.63	40.37	5.77	5.09	29.38	72.8	2	33.0
212.674	14.32	2.95	42.25	5.89	5.15	30.33	71.8	2	33.0
213.073	14.97	2.74	41.04	5.84	5.16	30.18	73.5	2	32.0
213.472	15.60	2.57	40.16	5.72	5.07	29.04	72.3	2	31.0
213.871	15.58	2.50	38.99	5.70	4.99	28.44	72.9	2	34.0
214.270	14.07	3.04	42.79	5.88	5.19	30.51	71.3	2	33.5
214.669	14.99	2.76	41.31	5.84	5.15	30.10	72.9	2	32.5
